session,date,month,day,year,title,keywords,kw_1,kw_2,kw_3,kw_4,kw_5,kw_6,kw_7,kw_8,kw_9,kw_10
119.0,"July 29, 2025",7.0,29,2025,PERSPECTIVES ON REAUTHORIZATION OF THE  U.S. GRAIN STANDARDS ACT,agriculture nutrition; forests act; farm bureau; nutrition forestry; USDA; 2025 statements; grain; tribal consultation; american farmers; advance appropriations,agriculture nutrition,forests act,farm bureau,nutrition forestry,USDA,2025 statements,grain,tribal consultation,american farmers,advance appropriations
 2021",,31,2021,OVERSIGHT OF THE CAPITOL POLICE BOARD,executive branch; district court; rulemaking; accountability office; deputy secretary; amended; oversight; department justice; whitehouse thank; wicker,executive branch,district court,rulemaking,accountability office,deputy secretary,amended,oversight,department justice,whitehouse thank,wicker
118.0,"August 16, 2022",8.0,16,2022,OVERSIGHT OF THE UNITED STATES ELECTION ASSISTANCE COMMISSION,executive branch; candidates; amended; rulemaking; deputy secretary; tax policy; district columbia; www govinfo; government accountability; oversight,executive branch,candidates,amended,rulemaking,deputy secretary,tax policy,district columbia,www govinfo,government accountability,oversight
118.0,na,,na,na,OVERSIGHT OF THE LIBRARY OF CONGRESS,executive branch; rulemaking; pursuant notice; constitution; government accountability; oversight; chair cantwell; legislation; district columbia; deputy secretary,executive branch,rulemaking,pursuant notice,constitution,government accountability,oversight,chair cantwell,legislation,district columbia,deputy secretary
118.0,na,,na,na,STATE AND LOCAL PERSPECTIVES ON ELECTION ADMINISTRATION,executive branch; elections; rulemaking; deputy secretary; holding hearing; responses written; reauthorization; whitehouse thank; davis; tenure,executive branch,elections,rulemaking,deputy secretary,holding hearing,responses written,reauthorization,whitehouse thank,davis,tenure
118.0,na,,na,na,OF U.S. TECHNOLOGY PROVIDERS,intelligence community; www govinfo; trade commission; partisan; national security; oversight; select; new mexico; executive branch; answer department,intelligence community,www govinfo,trade commission,partisan,national security,oversight,select,new mexico,executive branch,answer department
118.0,na,,na,na,NOMINATION OF JOHN BRADFORD WIEGMANN  TO BE GENERAL COUNSEL OF THE OFFICE OF THE DIRECTOR OF NATIONAL INTELLIGENCE,intelligence community; appointed; www fcc; select; findings; national security; rosen; trade commission; important hearing; navajo,intelligence community,appointed,www fcc,select,findings,national security,rosen,trade commission,important hearing,navajo
118.0,na,,na,na,AN UPDATE ON FOREIGN THREATS TO THE  2024 ELECTIONS,intelligence community; executive order; 2023 __________; partisan; www fcc; national security; select; new mexico; findings; amendments,intelligence community,executive order,2023 __________,partisan,www fcc,national security,select,new mexico,findings,amendments
118.0,"March 11, 2024",3.0,11,2024,THE 2024 ANNUAL THREAT ASSESSMENT OF THE U.S. INTELLIGENCE COMMUNITY,intelligence community; national security; scrutiny; 2025; president's budget; rosen; pursuant notice; www fcc; department justice; cited,intelligence community,national security,scrutiny,2025,president's budget,rosen,pursuant notice,www fcc,department justice,cited
118.0,na,,na,na,ON COUNTERING CHINA'S MALIGN INFLUENCE OPERATIONS IN THE UNITED STATES,intelligence community; executive order; scrutiny; important hearing; national security; trade commission; navajo; select; sources; district court,intelligence community,executive order,scrutiny,important hearing,national security,trade commission,navajo,select,sources,district court
118.0,"January 12, 2024",1.0,12,2024,DRESSING THE NATIONAL SECURITY IMPLICA- TIONS OF AI,intelligence community; constitution; moore; select; national security; oversight; ai; executive branch; navajo; rosen,intelligence community,constitution,moore,select,national security,oversight,ai,executive branch,navajo,rosen
118.0,na,,na,na,"NOMINATIONS OF LT. GEN. TIMOTHY D. HAUGH TO BE DIRECTOR, NATIONAL  SECURITY AGENCY, AND MICHAEL C. CASEY TO BE DIRECTOR, NATIONAL  COUNTERINTELLIGENCE AND SECURITY CENTER",national security; intelligence community; select; appointed; trade commission; www fcc; findings; sec; oversight; moore,national security,intelligence community,select,appointed,trade commission,www fcc,findings,sec,oversight,moore
118.0,na,,na,na,PERSONNEL VETTING MODERNIZATION,intelligence community; executive branch; documented; select; scrutiny; www fcc; readiness; pursuant notice; important hearing; answer department,intelligence community,executive branch,documented,select,scrutiny,www fcc,readiness,pursuant notice,important hearing,answer department
118.0,na,,na,na,THE 2023 ANNUAL THREAT ASSESSMENT OF THE  U.S. INTELLIGENCE COMMUNITY,intelligence community; national security; scrutiny; important hearing; 2025; president's budget; www fcc; rosen; department justice; cited,intelligence community,national security,scrutiny,important hearing,2025,president's budget,www fcc,rosen,department justice,cited
118.0,"September 17, 2024",9.0,17,2024,STREAMLINING AND COORDINATING SUPPORT  FOR RURAL SMALL BUSINESSES,small businesses; executive branch; idaho; rural america; entrepreneurs; Tax Cuts; consolidated; reservations; permit; stakeholder,small businesses,executive branch,idaho,rural america,entrepreneurs,Tax Cuts,consolidated,reservations,permit,stakeholder
118.0,"September 13, 2024",9.0,13,2024,SMALL BUSINESS AND THE CLEAN ENERGY,entrepreneurs; president's budget; clean energy; new hampshire; trade commission; little; valley bank; Tax Cuts; small businesses; executive branch,entrepreneurs,president's budget,clean energy,new hampshire,trade commission,little,valley bank,Tax Cuts,small businesses,executive branch
118.0,na,,na,na,ACCESSING RESOURCES TO EXPAND INTERNATIONAL SALES,small businesses; trade commission; idaho; executive branch; entrepreneurs; need make; irs; pilot program; llc; export controls,small businesses,trade commission,idaho,executive branch,entrepreneurs,need make,irs,pilot program,llc,export controls
118.0,"May 6, 2024",5.0,6,2024,TARGETED FEDERAL BUSINESS PROGRAMS TO ADDRESS ONGOING RACIAL DISCRIMINATION,entrepreneurs; district columbia; discrimination; executive branch; candidates; davis; enrolled; Tax Cuts; navajo nation; hispanic,entrepreneurs,district columbia,discrimination,executive branch,candidates,davis,enrolled,Tax Cuts,navajo nation,hispanic
118.0,"April 10, 2024",4.0,10,2024,THE ROLE OF CHILDCARE SMALL BUSINESSES IN SUPPORTING PARENTS AND THE AMERICAN WORKFORCE,small businesses; child tax; executive branch; american families; enrolled; trade commission; idaho; workforce development; entrepreneurs; minor,small businesses,child tax,executive branch,american families,enrolled,trade commission,idaho,workforce development,entrepreneurs,minor
118.0,"February 22, 1994",2.0,22,1994,OVERSIGHT OF THE U.S. SMALL BUSINESS ADMINISTRATION AND REVIEW OF THE PRESIDENT'S FISCAL YEAR 2025 BUDGET PROPOSAL,president's budget; entrepreneurs; executive branch; new hampshire; little; Tax Cuts; trade commission; proposal; USDA; valley bank,president's budget,entrepreneurs,executive branch,new hampshire,little,Tax Cuts,trade commission,proposal,USDA,valley bank
118.0,"January 24, 2024",1.0,24,2024,OPPORTUNITIES TO BUILD WEALTH AND KEEP JOBS IN LOCAL COMMUNITIES,entrepreneurs; tenure; new hampshire; executive branch; tax gap; commission; valley bank; candidates; bankruptcy; readiness,entrepreneurs,tenure,new hampshire,executive branch,tax gap,commission,valley bank,candidates,bankruptcy,readiness
118.0,"August 23, 2023",8.0,23,2023,UNDERSTANDING THE IMPORTANCE OF  RIGHTSIZING REGULATIONS FOR SMALL BUSINESSES,small businesses; constitution; regulations; executive branch; idaho; capabilities; trade commission; private equity; patents; entrepreneurs,small businesses,constitution,regulations,executive branch,idaho,capabilities,trade commission,private equity,patents,entrepreneurs
118.0,"August 16, 2023",8.0,16,2023,PROMOTING A RESILIENT ECONOMY FOR HAWAII FARM BUSINESSES,entrepreneurs; USDA; idaho; tax gap; trade commission; executive branch; bankruptcy; valley bank; llc; small businesses,entrepreneurs,USDA,idaho,tax gap,trade commission,executive branch,bankruptcy,valley bank,llc,small businesses
118.0,na,,na,na,S. HRG. 118-114,small businesses; resiliency; prosperity; entrepreneurs; thrive; economic development; capabilities; enterprise; bankruptcy; sustainment,small businesses,resiliency,prosperity,entrepreneurs,thrive,economic development,capabilities,enterprise,bankruptcy,sustainment
118.0,na,,na,na,S. HRG. 118-113,small businesses; cybersecurity; patents; enterprise; security interests; entrepreneurs; trade commission; robocalls; www govinfo; audits,small businesses,cybersecurity,patents,enterprise,security interests,entrepreneurs,trade commission,robocalls,www govinfo,audits
118.0,"August 3, 2023",8.0,3,2023,UNDERSTANDING OPPORTUNITIES AND BARRIERS,entrepreneurs; tax gap; executive branch; new hampshire; pilot program; permit; capabilities; small businesses; workforce development; patents,entrepreneurs,tax gap,executive branch,new hampshire,pilot program,permit,capabilities,small businesses,workforce development,patents
118.0,"December 31, 2021",,31,2021,THE SMALL BUSINESS PERSPECTIVE,irs; tax gap; small businesses; president's budget; tax policy; leverage; bankruptcy; tax credit; income families; fiscal,irs,tax gap,small businesses,president's budget,tax policy,leverage,bankruptcy,tax credit,income families,fiscal
118.0,"April 26, 2023",4.0,26,2023,OVERSIGHT OF SBA'S IMPLEMENTATION OF FINAL RULES TO EXPAND ACCESS TO,entrepreneurs; executive order; regulations; bankruptcy; sba; idaho; llc; pilot program; commission; tax gap,entrepreneurs,executive order,regulations,bankruptcy,sba,idaho,llc,pilot program,commission,tax gap
118.0,"March 6, 2023",3.0,6,2023,OVERSIGHT OF THE U.S. SMALL BUSINESS ADMINISTRATION AND REVIEW OF THE  PRESIDENT'S FISCAL YEAR 2024 BUDGET PROPOSAL,president's budget; entrepreneurs; executive branch; little; irs; cramer; proposal; USDA; trade commission; illinois,president's budget,entrepreneurs,executive branch,little,irs,cramer,proposal,USDA,trade commission,illinois
118.0,"March 8, 2023",3.0,8,2023,NOMINATION OF DILAWAR SYED TO BE DEPUTY ADMINISTRATOR OF THE SMALL  BUSINESS ADMINISTRATION,entrepreneurs; nomination; irs; executive branch; little; trade commission; secretary blinken; pilot program; moore; llc,entrepreneurs,nomination,irs,executive branch,little,trade commission,secretary blinken,pilot program,moore,llc
118.0,"December 12, 2024",,12,2024,"EMPOWERING PEOPLE WITH DISABILITIES TO LIVE, WORK, LEARN, AND THRIVE",disability; older americans; appointments; www govinfo; access care; dementia; support efforts; general berger; reauthorization; hrsa,disability,older americans,appointments,www govinfo,access care,dementia,support efforts,general berger,reauthorization,hrsa
118.0,"September 19, 2024",9.0,19,2024,HOW SCAMMERS ARE STEALING FROM OLDER ADULTS,fraud; older americans; www govinfo; executive order; district court; medicare medicaid; bureau; taxpayers; documented; consumer protection,fraud,older americans,www govinfo,executive order,district court,medicare medicaid,bureau,taxpayers,documented,consumer protection
118.0,"August 7, 2024",8.0,7,2024,THE EFFECTS OF CAREGIVING ACROSS THE LIFESPAN,aging; term care; important hearing; presiding present; appointments; medicare medicaid; deficits; access care; older americans; health outcomes,aging,term care,important hearing,presiding present,appointments,medicare medicaid,deficits,access care,older americans,health outcomes
118.0,"July 11, 2024",7.0,11,2024,LOWERING COSTS AND EMPOWERING PATIENTS,care costs; forward hearing; older americans; FDA; appointments; Health Plans; access care; president's budget; medicare; patients,care costs,forward hearing,older americans,FDA,appointments,Health Plans,access care,president's budget,medicare,patients
118.0,na,,na,na,S. HRG.118-362,veterans; community care; seniors; Veterans Affairs; notes; general berger; nursing homes; whitehouse thank; served; human services,veterans,community care,seniors,Veterans Affairs,notes,general berger,nursing homes,whitehouse thank,served,human services
118.0,"June 5, 2024",6.0,5,2024,FOR VETERANS AND THEIR CAREGIVERS,Veterans Affairs; seniors; general berger; doi org; access care; letter record; amended; hrsa; readiness; presiding present,Veterans Affairs,seniors,general berger,doi org,access care,letter record,amended,hrsa,readiness,presiding present
118.0,"May 23, 2024",5.0,23,2024,THE LOCAL IMPACT OF THE LAW AND THE UPCOMING REAUTHORIZATION,older americans; reauthorization; legislation; access care; executive order; aging; seniors; forward hearing; social security; 2026,older americans,reauthorization,legislation,access care,executive order,aging,seniors,forward hearing,social security,2026
118.0,"April 16, 2024",4.0,16,2024,ADDRESSING SHORTAGES AND IMPROVING THE PROFESSION,care workforce; forward hearing; older americans; president's budget; appointments; term care; medicare; labor pensions; readiness; Veterans Affairs,care workforce,forward hearing,older americans,president's budget,appointments,term care,medicare,labor pensions,readiness,Veterans Affairs
